experiment_id,parameter_name,category,workload_type,current_value,default_value,value_range,action_type,min_value,max_value,step,enum_values,raw_keyword_score,normalized_keyword_score,category_prior,workload_prior,safety_score,dynamic_effective,tenant_scope,range_known,doc_hint_available,baseline_throughput,baseline_avg_latency_ms,baseline_p95_latency_ms,baseline_p99_latency_ms,impact_score,risk_level,can_modify,evidence,interpretation
real_week4_offline,compaction_mid_thread_score,磁盘IO,lightweight_sql,0,0,"[0,100] in integer",numeric,0.0,100.0,25.0,,9.0,0.6,0.9,0.58,1.0,1,0,1,0,7.17,139.228,178.12,239.711,0.7384,LOW,YES,"命中关键词: io, compaction",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,compaction_mid_thread_score,磁盘IO,TPC-C,0,0,"[0,100] in integer",numeric,0.0,100.0,25.0,,9.0,0.6,0.9,0.9,1.0,1,0,1,0,1.826,312.3,716.0,726.0,0.796,LOW,YES,"命中关键词: io, compaction",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,compaction_mid_thread_score,磁盘IO,TPC-H,0,0,"[0,100] in integer",numeric,0.0,100.0,25.0,,9.0,0.6,0.9,0.7,1.0,1,0,1,0,6.5269,153.213,192.592,285.852,0.76,LOW,YES,"命中关键词: io, compaction",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,compaction_schedule_tablet_batch_cnt,磁盘IO,lightweight_sql,50000,50000,"[10000,500000] in integer",numeric,10000.0,500000.0,122500.0,,9.0,0.6,0.9,0.58,1.0,1,0,1,0,7.17,139.228,178.12,239.711,0.7384,LOW,YES,"命中关键词: io, compaction",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,compaction_schedule_tablet_batch_cnt,磁盘IO,TPC-C,50000,50000,"[10000,500000] in integer",numeric,10000.0,500000.0,122500.0,,9.0,0.6,0.9,0.9,1.0,1,0,1,0,1.826,312.3,716.0,726.0,0.796,LOW,YES,"命中关键词: io, compaction",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,compaction_schedule_tablet_batch_cnt,磁盘IO,TPC-H,50000,50000,"[10000,500000] in integer",numeric,10000.0,500000.0,122500.0,,9.0,0.6,0.9,0.7,1.0,1,0,1,0,6.5269,153.213,192.592,285.852,0.76,LOW,YES,"命中关键词: io, compaction",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,cpu_quota_concurrency,CPU调度,lightweight_sql,4,4,"[1,20]",numeric,1.0,20.0,4.75,,9.0,0.6,0.88,0.66,1.0,1,0,1,0,7.17,139.228,178.12,239.711,0.7488,LOW,YES,"命中关键词: cpu, concurrency",并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,cpu_quota_concurrency,CPU调度,TPC-C,4,4,"[1,20]",numeric,1.0,20.0,4.75,,9.0,0.6,0.88,0.82,1.0,1,0,1,0,1.826,312.3,716.0,726.0,0.7776,LOW,YES,"命中关键词: cpu, concurrency",并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,cpu_quota_concurrency,CPU调度,TPC-H,4,4,"[1,20]",numeric,1.0,20.0,4.75,,9.0,0.6,0.88,0.78,1.0,1,0,1,0,6.5269,153.213,192.592,285.852,0.7704,LOW,YES,"命中关键词: cpu, concurrency",并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,dump_data_dictionary_to_log_interval,磁盘IO,lightweight_sql,0s,0s,"(0s,+∞)",numeric,0.0,1.0,1.0,,9.0,0.6,0.9,0.58,1.0,1,0,1,0,7.17,139.228,178.12,239.711,0.7384,LOW,YES,"命中关键词: io, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,dump_data_dictionary_to_log_interval,磁盘IO,TPC-C,0s,0s,"(0s,+∞)",numeric,0.0,1.0,1.0,,9.0,0.6,0.9,0.9,1.0,1,0,1,0,1.826,312.3,716.0,726.0,0.796,LOW,YES,"命中关键词: io, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,dump_data_dictionary_to_log_interval,磁盘IO,TPC-H,0s,0s,"(0s,+∞)",numeric,0.0,1.0,1.0,,9.0,0.6,0.9,0.7,1.0,1,0,1,0,6.5269,153.213,192.592,285.852,0.76,LOW,YES,"命中关键词: io, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,load_data_diagnosis_log_compression,磁盘IO,lightweight_sql,AUTO,AUTO,UNKNOWN,numeric,0.0,100.0,25.0,,9.0,0.6,0.9,0.58,1.0,1,0,0,1,7.17,139.228,178.12,239.711,0.7184,LOW,YES,"命中关键词: io, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,load_data_diagnosis_log_compression,磁盘IO,TPC-C,AUTO,AUTO,UNKNOWN,numeric,0.0,100.0,25.0,,9.0,0.6,0.9,0.9,1.0,1,0,0,1,1.826,312.3,716.0,726.0,0.776,LOW,YES,"命中关键词: io, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,load_data_diagnosis_log_compression,磁盘IO,TPC-H,AUTO,AUTO,UNKNOWN,numeric,0.0,100.0,25.0,,9.0,0.6,0.9,0.7,1.0,1,0,0,1,6.5269,153.213,192.592,285.852,0.74,LOW,YES,"命中关键词: io, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,mds_compaction_high_thread_score,磁盘IO,lightweight_sql,0,0,"[0,100] in integer",numeric,0.0,100.0,25.0,,9.0,0.6,0.9,0.58,1.0,1,0,1,0,7.17,139.228,178.12,239.711,0.7384,LOW,YES,"命中关键词: io, compaction",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,mds_compaction_high_thread_score,磁盘IO,TPC-C,0,0,"[0,100] in integer",numeric,0.0,100.0,25.0,,9.0,0.6,0.9,0.9,1.0,1,0,1,0,1.826,312.3,716.0,726.0,0.796,LOW,YES,"命中关键词: io, compaction",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,mds_compaction_high_thread_score,磁盘IO,TPC-H,0,0,"[0,100] in integer",numeric,0.0,100.0,25.0,,9.0,0.6,0.9,0.7,1.0,1,0,1,0,6.5269,153.213,192.592,285.852,0.76,LOW,YES,"命中关键词: io, compaction",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,mds_compaction_mid_thread_score,磁盘IO,lightweight_sql,0,0,"[0,100] in integer",numeric,0.0,100.0,25.0,,9.0,0.6,0.9,0.58,1.0,1,0,1,0,7.17,139.228,178.12,239.711,0.7384,LOW,YES,"命中关键词: io, compaction",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,mds_compaction_mid_thread_score,磁盘IO,TPC-C,0,0,"[0,100] in integer",numeric,0.0,100.0,25.0,,9.0,0.6,0.9,0.9,1.0,1,0,1,0,1.826,312.3,716.0,726.0,0.796,LOW,YES,"命中关键词: io, compaction",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,mds_compaction_mid_thread_score,磁盘IO,TPC-H,0,0,"[0,100] in integer",numeric,0.0,100.0,25.0,,9.0,0.6,0.9,0.7,1.0,1,0,1,0,6.5269,153.213,192.592,285.852,0.76,LOW,YES,"命中关键词: io, compaction",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,ob_compaction_schedule_interval,磁盘IO,lightweight_sql,120s,120s,"[3s,5m]Range: [3s, 5m]",numeric,3.0,5.0,1.0,,9.0,0.6,0.9,0.58,1.0,1,0,1,0,7.17,139.228,178.12,239.711,0.7384,LOW,YES,"命中关键词: io, compaction",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,ob_compaction_schedule_interval,磁盘IO,TPC-C,120s,120s,"[3s,5m]Range: [3s, 5m]",numeric,3.0,5.0,1.0,,9.0,0.6,0.9,0.9,1.0,1,0,1,0,1.826,312.3,716.0,726.0,0.796,LOW,YES,"命中关键词: io, compaction",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,ob_compaction_schedule_interval,磁盘IO,TPC-H,120s,120s,"[3s,5m]Range: [3s, 5m]",numeric,3.0,5.0,1.0,,9.0,0.6,0.9,0.7,1.0,1,0,1,0,6.5269,153.213,192.592,285.852,0.76,LOW,YES,"命中关键词: io, compaction",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,ob_deterministic_udf_cache_max_size,内存管理,lightweight_sql,16M,16M,UNKNOWN,numeric,8.0,24.0,4.0,,9.0,0.6,0.84,0.6,1.0,1,0,0,1,7.17,139.228,178.12,239.711,0.71,LOW,YES,"命中关键词: memory, mem, cache, tenant",内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,ob_deterministic_udf_cache_max_size,内存管理,TPC-C,16M,16M,UNKNOWN,numeric,8.0,24.0,4.0,,9.0,0.6,0.84,0.76,1.0,1,0,0,1,1.826,312.3,716.0,726.0,0.7388,LOW,YES,"命中关键词: memory, mem, cache, tenant",内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,ob_deterministic_udf_cache_max_size,内存管理,TPC-H,16M,16M,UNKNOWN,numeric,8.0,24.0,4.0,,9.0,0.6,0.84,0.88,1.0,1,0,0,1,6.5269,153.213,192.592,285.852,0.7604,LOW,YES,"命中关键词: memory, mem, cache, tenant",内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,px_workers_per_cpu_quota,CPU调度,lightweight_sql,10,10,"[0, 20]",numeric,0.0,20.0,5.0,,9.0,0.6,0.88,0.66,1.0,1,0,1,0,7.17,139.228,178.12,239.711,0.7488,LOW,YES,"命中关键词: cpu, worker, thread",并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,px_workers_per_cpu_quota,CPU调度,TPC-C,10,10,"[0, 20]",numeric,0.0,20.0,5.0,,9.0,0.6,0.88,0.82,1.0,1,0,1,0,1.826,312.3,716.0,726.0,0.7776,LOW,YES,"命中关键词: cpu, worker, thread",并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,px_workers_per_cpu_quota,CPU调度,TPC-H,10,10,"[0, 20]",numeric,0.0,20.0,5.0,,9.0,0.6,0.88,0.78,1.0,1,0,1,0,6.5269,153.213,192.592,285.852,0.7704,LOW,YES,"命中关键词: cpu, worker, thread",并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,result_cache_max_size,内存管理,lightweight_sql,64M,64M,UNKNOWN,numeric,32.0,96.0,16.0,,9.0,0.6,0.84,0.6,1.0,1,0,0,1,7.17,139.228,178.12,239.711,0.71,LOW,YES,"命中关键词: memory, mem, cache, tenant",内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,result_cache_max_size,内存管理,TPC-C,64M,64M,UNKNOWN,numeric,32.0,96.0,16.0,,9.0,0.6,0.84,0.76,1.0,1,0,0,1,1.826,312.3,716.0,726.0,0.7388,LOW,YES,"命中关键词: memory, mem, cache, tenant",内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,result_cache_max_size,内存管理,TPC-H,64M,64M,UNKNOWN,numeric,32.0,96.0,16.0,,9.0,0.6,0.84,0.88,1.0,1,0,0,1,6.5269,153.213,192.592,285.852,0.7604,LOW,YES,"命中关键词: memory, mem, cache, tenant",内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,shared_log_retention,磁盘IO,lightweight_sql,1d,1d,UNKNOWN,numeric,0.5,2.0,1.0,,9.0,0.6,0.9,0.58,1.0,1,0,0,1,7.17,139.228,178.12,239.711,0.7184,LOW,YES,"命中关键词: io, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,shared_log_retention,磁盘IO,TPC-C,1d,1d,UNKNOWN,numeric,0.5,2.0,1.0,,9.0,0.6,0.9,0.9,1.0,1,0,0,1,1.826,312.3,716.0,726.0,0.776,LOW,YES,"命中关键词: io, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,shared_log_retention,磁盘IO,TPC-H,1d,1d,UNKNOWN,numeric,0.5,2.0,1.0,,9.0,0.6,0.9,0.7,1.0,1,0,0,1,6.5269,153.213,192.592,285.852,0.74,LOW,YES,"命中关键词: io, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,clog_sync_time_warn_threshold,磁盘IO,lightweight_sql,100ms,100ms,"[1ms,1000ms]",numeric,1.0,1000.0,249.75,,9.0,0.6,0.9,0.58,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.671968,MEDIUM,UNKNOWN,"命中关键词: io, log, clog",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,clog_sync_time_warn_threshold,磁盘IO,TPC-C,100ms,100ms,"[1ms,1000ms]",numeric,1.0,1000.0,249.75,,9.0,0.6,0.9,0.9,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.729568,MEDIUM,UNKNOWN,"命中关键词: io, log, clog",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,clog_sync_time_warn_threshold,磁盘IO,TPC-H,100ms,100ms,"[1ms,1000ms]",numeric,1.0,1000.0,249.75,,9.0,0.6,0.9,0.7,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.693568,MEDIUM,UNKNOWN,"命中关键词: io, log, clog",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,disk_io_thread_count,磁盘IO,lightweight_sql,8,8,"[2,32] in even integer",numeric,2.0,32.0,7.5,,9.0,0.6,0.9,0.58,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.671968,MEDIUM,UNKNOWN,"命中关键词: io, disk",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,disk_io_thread_count,磁盘IO,TPC-C,8,8,"[2,32] in even integer",numeric,2.0,32.0,7.5,,9.0,0.6,0.9,0.9,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.729568,MEDIUM,UNKNOWN,"命中关键词: io, disk",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,disk_io_thread_count,磁盘IO,TPC-H,8,8,"[2,32] in even integer",numeric,2.0,32.0,7.5,,9.0,0.6,0.9,0.7,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.693568,MEDIUM,UNKNOWN,"命中关键词: io, disk",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,location_cache_refresh_sql_timeout,SQL执行,lightweight_sql,1s,1s,"[1ms, +∞)",numeric,0.0,1.0,1.0,,9.0,0.6,0.78,0.62,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.655168,MEDIUM,UNKNOWN,"命中关键词: sql, timeout",SQL 审计、计划和长查询调度对复杂查询更敏感。
real_week4_offline,location_cache_refresh_sql_timeout,SQL执行,TPC-C,1s,1s,"[1ms, +∞)",numeric,0.0,1.0,1.0,,9.0,0.6,0.78,0.66,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.662368,MEDIUM,UNKNOWN,"命中关键词: sql, timeout",SQL 审计、计划和长查询调度对复杂查询更敏感。
real_week4_offline,location_cache_refresh_sql_timeout,SQL执行,TPC-H,1s,1s,"[1ms, +∞)",numeric,0.0,1.0,1.0,,9.0,0.6,0.78,0.86,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.698368,MEDIUM,UNKNOWN,"命中关键词: sql, timeout",SQL 审计、计划和长查询调度对复杂查询更敏感。
real_week4_offline,log_storage_warning_tolerance_time,磁盘IO,lightweight_sql,5s,5s,"[1s,300s]",numeric,1.0,300.0,74.75,,9.0,0.6,0.9,0.58,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.671968,MEDIUM,UNKNOWN,"命中关键词: io, disk, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,log_storage_warning_tolerance_time,磁盘IO,TPC-C,5s,5s,"[1s,300s]",numeric,1.0,300.0,74.75,,9.0,0.6,0.9,0.9,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.729568,MEDIUM,UNKNOWN,"命中关键词: io, disk, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,log_storage_warning_tolerance_time,磁盘IO,TPC-H,5s,5s,"[1s,300s]",numeric,1.0,300.0,74.75,,9.0,0.6,0.9,0.7,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.693568,MEDIUM,UNKNOWN,"命中关键词: io, disk, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,log_storage_warning_trigger_percentage,磁盘IO,lightweight_sql,0,0,"[0,50]",numeric,0.0,50.0,12.5,,9.0,0.6,0.9,0.58,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.671968,MEDIUM,UNKNOWN,"命中关键词: io, disk, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,log_storage_warning_trigger_percentage,磁盘IO,TPC-C,0,0,"[0,50]",numeric,0.0,50.0,12.5,,9.0,0.6,0.9,0.9,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.729568,MEDIUM,UNKNOWN,"命中关键词: io, disk, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,log_storage_warning_trigger_percentage,磁盘IO,TPC-H,0,0,"[0,50]",numeric,0.0,50.0,12.5,,9.0,0.6,0.9,0.7,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.693568,MEDIUM,UNKNOWN,"命中关键词: io, disk, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,memory_reserved,内存管理,lightweight_sql,500M,500M,"[10M, total size of memory]",numeric,0.0,10.0,2.5,,9.0,0.6,0.84,0.6,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.663568,MEDIUM,UNKNOWN,"命中关键词: memory, mem",内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,memory_reserved,内存管理,TPC-C,500M,500M,"[10M, total size of memory]",numeric,0.0,10.0,2.5,,9.0,0.6,0.84,0.76,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.692368,MEDIUM,UNKNOWN,"命中关键词: memory, mem",内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,memory_reserved,内存管理,TPC-H,500M,500M,"[10M, total size of memory]",numeric,0.0,10.0,2.5,,9.0,0.6,0.84,0.88,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.713968,MEDIUM,UNKNOWN,"命中关键词: memory, mem",内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,memstore_limit_percentage,内存管理,lightweight_sql,0,0,"[0, 100)",numeric,0.0,100.0,25.0,,9.0,0.6,0.84,0.6,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.663568,MEDIUM,UNKNOWN,"命中关键词: memory, mem, tenant",内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,memstore_limit_percentage,内存管理,TPC-C,0,0,"[0, 100)",numeric,0.0,100.0,25.0,,9.0,0.6,0.84,0.76,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.692368,MEDIUM,UNKNOWN,"命中关键词: memory, mem, tenant",内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,memstore_limit_percentage,内存管理,TPC-H,0,0,"[0, 100)",numeric,0.0,100.0,25.0,,9.0,0.6,0.84,0.88,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.713968,MEDIUM,UNKNOWN,"命中关键词: memory, mem, tenant",内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,row_compaction_update_limit,磁盘IO,lightweight_sql,6,6,"[1, 6400]",numeric,1.0,6400.0,1599.75,,9.0,0.6,0.9,0.58,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.671968,MEDIUM,UNKNOWN,"命中关键词: io, compaction",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,row_compaction_update_limit,磁盘IO,TPC-C,6,6,"[1, 6400]",numeric,1.0,6400.0,1599.75,,9.0,0.6,0.9,0.9,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.729568,MEDIUM,UNKNOWN,"命中关键词: io, compaction",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,row_compaction_update_limit,磁盘IO,TPC-H,6,6,"[1, 6400]",numeric,1.0,6400.0,1599.75,,9.0,0.6,0.9,0.7,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.693568,MEDIUM,UNKNOWN,"命中关键词: io, compaction",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,standby_fetch_log_bandwidth_limit,磁盘IO,lightweight_sql,0MB,0MB,UNKNOWN,numeric,0.0,100.0,25.0,,9.0,0.6,0.9,0.58,0.4464,1,0,0,1,7.17,139.228,178.12,239.711,0.651968,MEDIUM,UNKNOWN,"命中关键词: log, bandwidth",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,standby_fetch_log_bandwidth_limit,磁盘IO,TPC-C,0MB,0MB,UNKNOWN,numeric,0.0,100.0,25.0,,9.0,0.6,0.9,0.9,0.4464,1,0,0,1,1.826,312.3,716.0,726.0,0.709568,MEDIUM,UNKNOWN,"命中关键词: log, bandwidth",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,standby_fetch_log_bandwidth_limit,磁盘IO,TPC-H,0MB,0MB,UNKNOWN,numeric,0.0,100.0,25.0,,9.0,0.6,0.9,0.7,0.4464,1,0,0,1,6.5269,153.213,192.592,285.852,0.673568,MEDIUM,UNKNOWN,"命中关键词: log, bandwidth",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,workers_per_cpu_quota,CPU调度,lightweight_sql,10,10,"[2, 20]",numeric,2.0,20.0,4.5,,9.0,0.6,0.88,0.66,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.682368,MEDIUM,UNKNOWN,"命中关键词: cpu, worker, thread",并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,workers_per_cpu_quota,CPU调度,TPC-C,10,10,"[2, 20]",numeric,2.0,20.0,4.5,,9.0,0.6,0.88,0.82,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.711168,MEDIUM,UNKNOWN,"命中关键词: cpu, worker, thread",并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,workers_per_cpu_quota,CPU调度,TPC-H,10,10,"[2, 20]",numeric,2.0,20.0,4.5,,9.0,0.6,0.88,0.78,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.703968,MEDIUM,UNKNOWN,"命中关键词: cpu, worker, thread",并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,freeze_trigger_percentage,内存管理,lightweight_sql,20,20,UNKNOWN,numeric,10.0,30.0,5.0,,8.0,0.533333,0.84,0.6,1.0,1,0,0,1,7.17,139.228,178.12,239.711,0.687333,LOW,YES,"命中关键词: mem, tenant, freeze",内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,freeze_trigger_percentage,内存管理,TPC-C,20,20,UNKNOWN,numeric,10.0,30.0,5.0,,8.0,0.533333,0.84,0.76,1.0,1,0,0,1,1.826,312.3,716.0,726.0,0.716133,LOW,YES,"命中关键词: mem, tenant, freeze",内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,freeze_trigger_percentage,内存管理,TPC-H,20,20,UNKNOWN,numeric,10.0,30.0,5.0,,8.0,0.533333,0.84,0.88,1.0,1,0,0,1,6.5269,153.213,192.592,285.852,0.737733,LOW,YES,"命中关键词: mem, tenant, freeze",内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,log_archive_concurrency,CPU调度,lightweight_sql,0,0,"[0, 100] in integer",numeric,0.0,100.0,25.0,,8.0,0.533333,0.88,0.66,1.0,1,0,1,0,7.17,139.228,178.12,239.711,0.726133,LOW,YES,"命中关键词: cpu, worker, thread, concurrency",并发调度和后台线程会影响事务排队与大查询执行资源。
